ratio,sol_nodes_num,sol_nodes_ratio_origin,sol_nodes_ratio,remain_ratio_origin,remain_ratio
0.4,840,0.698835275,0.785208174,0.714893617,0.803251255
0.4,850,0.707154742,0.79455589,0.726495726,0.816287333
0.4,841,0.699667221,0.786142945,0.715744681,0.804207507
0.4,851,0.707986689,0.795490662,0.721798134,0.811009139
0.4,839,0.698003328,0.784273402,0.712829227,0.800931716
0.4,865,0.719633943,0.808577464,0.736170213,0.827157543
0.4,858,0.713810316,0.802034063,0.728971963,0.819069621
0.4,839,0.698003328,0.784273402,0.712224109,0.800251808
0.4,849,0.706322795,0.793621118,0.725021349,0.814630729
0.4,842,0.700499168,0.787077717,0.712955123,0.801073172
0.4,841,0.699667221,0.786142945,0.720651243,0.809720498
0.4,851,0.707986689,0.795490662,0.720575783,0.809635711
0.4,856,0.712146423,0.80016452,0.729752771,0.819946934
0.4,854,0.710482529,0.798294976,0.724957555,0.814559051
0.4,861,0.716306156,0.804838378,0.730279898,0.820539211
0.4,839,0.698003328,0.784273402,0.709813875,0.79754368
0.4,842,0.700499168,0.787077717,0.714164546,0.802432074
0.4,847,0.704658902,0.791751575,0.714767932,0.803110036
0.4,873,0.726289517,0.816055637,0.739830508,0.831270234
0.4,863,0.71797005,0.806707921,0.733220051,0.823842754
0.4,841,0.699667221,0.786142945,0.718189582,0.806954587
0.4,848,0.705490849,0.792686347,0.720475786,0.809523355
0.4,865,0.719633943,0.808577464,0.734919286,0.825752007
0.4,867,0.721297837,0.810447008,0.734745763,0.825557037
0.4,849,0.706322795,0.793621118,0.718882303,0.807732925
0.4,850,0.707154742,0.79455589,0.719729043,0.808684318
0.4,854,0.710482529,0.798294976,0.727427598,0.81733438
0.4,839,0.698003328,0.784273402,0.715870307,0.80434866
0.4,842,0.700499168,0.787077717,0.719043553,0.807914104
0.4,848,0.705490849,0.792686347,0.718644068,0.807465245
0.4,845,0.702995008,0.789882031,0.719148936,0.808032512
0.4,844,0.702163062,0.788947261,0.714043993,0.802296621
0.4,850,0.707154742,0.79455589,0.720949958,0.810056133
0.4,852,0.708818636,0.796425434,0.720202874,0.809216712
0.4,853,0.709650582,0.797360204,0.725957447,0.815682525
0.4,850,0.707154742,0.79455589,0.722789116,0.812122602
0.4,842,0.700499168,0.787077717,0.719043553,0.807914104
0.4,853,0.709650582,0.797360204,0.725957447,0.815682525
0.41,835,0.694675541,0.780534316,0.70642978,0.793741326
0.41,853,0.709650582,0.797360204,0.722269263,0.811538498
0.41,867,0.721297837,0.810447008,0.739761092,0.831192238
0.41,873,0.726289517,0.816055637,0.739204064,0.830566364
0.41,847,0.704658902,0.791751575,0.722696246,0.812018254
0.41,833,0.693011647,0.778664772,0.711357814,0.799278443
0.41,848,0.705490849,0.792686347,0.719253605,0.808150118
0.41,852,0.708818636,0.796425434,0.723874257,0.813341862
0.41,852,0.708818636,0.796425434,0.723259762,0.812651418
0.41,833,0.693011647,0.778664772,0.709540034,0.797235993
0.41,850,0.707154742,0.79455589,0.723404255,0.81281377
0.41,856,0.712146423,0.80016452,0.729131175,0.819248511
0.41,856,0.712146423,0.80016452,0.726655348,0.816466683
0.41,853,0.709650582,0.797360204,0.726575809,0.816377313
0.41,834,0.693843594,0.779599544,0.712211785,0.800237961
0.41,845,0.702995008,0.789882031,0.717317487,0.805974704
0.41,862,0.717138103,0.805773149,0.734241908,0.824990908
0.41,844,0.702163062,0.788947261,0.720136519,0.809142156
0.41,837,0.696339434,0.782403858,0.712947189,0.801064257
0.41,841,0.699667221,0.786142945,0.720034247,0.809027244
0.41,846,0.703826955,0.790816803,0.721843003,0.811059554
0.41,847,0.704658902,0.791751575,0.723313407,0.812711693
0.41,851,0.707986689,0.795490662,0.724255319,0.813770021
0.41,847,0.704658902,0.791751575,0.722080136,0.811325996
0.41,808,0.672212978,0.755295481,0.687659574,0.772651207
0.41,864,0.718801997,0.807642693,0.735319149,0.826201291
0.41,840,0.698835275,0.785208174,0.713073005,0.801205624
0.41,833,0.693011647,0.778664772,0.714408233,0.80270588
0.41,849,0.706322795,0.793621118,0.721325404,0.810477982
0.41,862,0.717138103,0.805773149,0.731748727,0.822189581
0.41,826,0.68718802,0.772121371,0.704177323,0.791210475
0.41,836,0.695507488,0.781469088,0.710280374,0.798067836
0.41,830,0.690515807,0.775860457,0.708191126,0.795720366
0.41,841,0.699667221,0.786142945,0.716354344,0.804892521
0.41,813,0.676372712,0.759969339,0.691326531,0.776771383
0.41,827,0.688019967,0.773056143,0.703231293,0.79014752
0.41,838,0.697171381,0.78333863,0.711375212,0.799297991
0.41,833,0.693011647,0.778664772,0.707731521,0.795203956
0.41,832,0.6921797,0.77773,0.71416309,0.802430438
0.41,843,0.701331115,0.788012489,0.718057922,0.806806654
0.41,845,0.702995008,0.789882031,0.716709075,0.805291096
0.41,851,0.707986689,0.795490662,0.727972626,0.817946771
0.41,854,0.710482529,0.798294976,0.723116003,0.812489891
0.41,839,0.698003328,0.784273402,0.718321918,0.807103279
0.41,849,0.706322795,0.793621118,0.721938776,0.811167164
0.41,837,0.696339434,0.782403858,0.713554987,0.801747176
0.41,843,0.701331115,0.788012489,0.724849527,0.814437671
0.41,852,0.708818636,0.796425434,0.726342711,0.816115406
0.41,825,0.686356073,0.771186599,0.700934579,0.787566943
0.41,847,0.704658902,0.791751575,0.724550898,0.814102133
0.42,823,0.68469218,0.769317056,0.701619778,0.788336829
0.42,825,0.686356073,0.771186599,0.700934579,0.787566943
0.42,806,0.670549085,0.753425938,0.690659811,0.77602226
0.42,834,0.693843594,0.779599544,0.709787234,0.797513746
0.42,831,0.691347754,0.776795229,0.709649872,0.797359407
0.42,846,0.703826955,0.790816803,0.728055077,0.818039412
0.42,838,0.697171381,0.78333863,0.711979609,0.799977089
0.42,838,0.697171381,0.78333863,0.718696398,0.807524043
0.42,822,0.683860233,0.768382284,0.70437018,0.791427169
0.42,853,0.709650582,0.797360204,0.725957447,0.815682525
0.42,824,0.685524126,0.770251827,0.706689537,0.794033188
0.42,847,0.704658902,0.791751575,0.718405428,0.80719711
0.42,846,0.703826955,0.790816803,0.716342083,0.804878745
0.42,838,0.697171381,0.78333863,0.711375212,0.799297991
0.42,824,0.685524126,0.770251827,0.706689537,0.794033188
0.42,837,0.696339434,0.782403858,0.717838765,0.80656041
0.42,825,0.686356073,0.771186599,0.70754717,0.79499682
0.42,851,0.707986689,0.795490662,0.726729291,0.816549765
0.42,836,0.695507488,0.781469088,0.707874682,0.795364811
0.42,855,0.711314476,0.799229748,0.727659574,0.817595027
0.42,835,0.694675541,0.780534316,0.714285714,0.802568218
0.42,829,0.68968386,0.774925685,0.707337884,0.794761667
0.42,853,0.709650582,0.797360204,0.722881356,0.812226243
0.42,846,0.703826955,0.790816803,0.721227621,0.810368113
0.42,849,0.706322795,0.793621118,0.725641026,0.815326996
0.42,829,0.68968386,0.774925685,0.70433305,0.791385449
0.42,842,0.700499168,0.787077717,0.717206133,0.805849588
0.42,853,0.709650582,0.797360204,0.724723874,0.814296488
0.42,841,0.699667221,0.786142945,0.715136054,0.803523656
0.42,834,0.693843594,0.779599544,0.709787234,0.797513746
0.42,862,0.717138103,0.805773149,0.735494881,0.826398743
0.42,841,0.699667221,0.786142945,0.715136054,0.803523656
0.42,849,0.706322795,0.793621118,0.723168654,0.812549049
0.42,852,0.708818636,0.796425434,0.724489796,0.814033479
0.42,837,0.696339434,0.782403858,0.710526316,0.798344175
0.42,827,0.688019967,0.773056143,0.705631399,0.792844269
0.42,849,0.706322795,0.793621118,0.723785166,0.81324176
0.42,820,0.682196339,0.76651274,0.699062234,0.785463184
0.42,854,0.710482529,0.798294976,0.727427598,0.81733438
0.42,819,0.681364393,0.76557797,0.698805461,0.785174675
0.42,842,0.700499168,0.787077717,0.714770798,0.803113256
0.42,833,0.693011647,0.778664772,0.709540034,0.797235993
0.42,835,0.694675541,0.780534316,0.710638298,0.798469998
0.42,845,0.702995008,0.789882031,0.716709075,0.805291096
0.42,832,0.6921797,0.77773,0.703296703,0.790221015
0.42,837,0.696339434,0.782403858,0.713554987,0.801747176
0.42,825,0.686356073,0.771186599,0.700934579,0.787566943
0.42,821,0.683028286,0.767447512,0.701709402,0.78843753
0.42,856,0.712146423,0.80016452,0.730375427,0.820646547
0.42,843,0.701331115,0.788012489,0.718057922,0.806806654
0.43,808,0.672212978,0.755295481,0.692373608,0.777947874
0.43,839,0.698003328,0.784273402,0.715260017,0.80366294
0.43,858,0.713810316,0.802034063,0.728353141,0.818374316
0.43,829,0.68968386,0.774925685,0.706734868,0.794084121
0.43,826,0.68718802,0.772121371,0.702380952,0.789192081
0.43,822,0.683860233,0.768382284,0.705579399,0.792785842
0.43,838,0.697171381,0.78333863,0.711979609,0.799977089
0.43,826,0.68718802,0.772121371,0.706586826,0.793917782
0.43,854,0.710482529,0.798294976,0.72250423,0.811802506
0.43,827,0.688019967,0.773056143,0.704429302,0.791493598
0.43,831,0.691347754,0.776795229,0.709044369,0.796679066
0.43,841,0.699667221,0.786142945,0.715744681,0.804207507
0.43,832,0.6921797,0.77773,0.710503843,0.798318925
0.43,836,0.695507488,0.781469088,0.7120954,0.800107191
0.43,860,0.71547421,0.803903607,0.735671514,0.826597207
0.43,821,0.683028286,0.767447512,0.701110162,0.787764227
0.43,834,0.693843594,0.779599544,0.712211785,0.800237961
0.43,832,0.6921797,0.77773,0.708085106,0.795601243
0.43,818,0.680532446,0.764643198,0.698548249,0.784885673
0.43,823,0.68469218,0.769317056,0.699829932,0.786325766
0.43,842,0.700499168,0.787077717,0.720273738,0.809296335
0.43,830,0.690515807,0.775860457,0.710008554,0.79776242
0.43,826,0.68718802,0.772121371,0.702380952,0.789192081
0.43,854,0.710482529,0.798294976,0.730538922,0.820830249
0.43,828,0.688851913,0.773990913,0.710120069,0.797887718
0.43,828,0.688851913,0.773990913,0.704680851,0.791776237
0.43,828,0.688851913,0.773990913,0.70890411,0.796521472
0.43,834,0.693843594,0.779599544,0.714041096,0.802293366
0.43,827,0.688019967,0.773056143,0.705631399,0.792844269
0.43,826,0.68718802,0.772121371,0.705380017,0.792561817
0.43,842,0.700499168,0.787077717,0.714164546,0.802432074
0.43,825,0.686356073,0.771186599,0.704526046,0.791602299
0.43,836,0.695507488,0.781469088,0.715753425,0.804217331
0.43,840,0.698835275,0.785208174,0.717335611,0.805995069
0.43,849,0.706322795,0.793621118,0.721938776,0.811167164
0.43,844,0.702163062,0.788947261,0.717687075,0.806389972
0.43,824,0.685524126,0.770251827,0.703071672,0.789968171
0.43,836,0.695507488,0.781469088,0.714529915,0.802842601
0.43,819,0.681364393,0.76557797,0.700598802,0.787189665
0.43,829,0.68968386,0.774925685,0.712199313,0.800223947
0.43,831,0.691347754,0.776795229,0.711472603,0.799407419
0.43,835,0.694675541,0.780534316,0.713675214,0.801882263
0.43,831,0.691347754,0.776795229,0.708439898,0.795999885
0.43,837,0.696339434,0.782403858,0.713554987,0.801747176
0.43,847,0.704658902,0.791751575,0.721465077,0.810634918
0.43,839,0.698003328,0.784273402,0.71648164,0.805035551
0.43,835,0.694675541,0.780534316,0.711243612,0.799150126
0.43,832,0.6921797,0.77773,0.7135506,0.801742247
0.43,831,0.691347754,0.776795229,0.709044369,0.796679066
0.43,844,0.702163062,0.788947261,0.718297872,0.807076261
0.44,835,0.694675541,0.780534316,0.71489726,0.803255348
0.44,830,0.690515807,0.775860457,0.710616438,0.798445436
0.44,831,0.691347754,0.776795229,0.707836457,0.795321862
0.44,825,0.686356073,0.771186599,0.700339559,0.786898381
0.44,823,0.68469218,0.769317056,0.70221843,0.789009472
0.44,823,0.68469218,0.769317056,0.706437768,0.793750301
0.44,827,0.688019967,0.773056143,0.705029838,0.792168357
0.44,798,0.663893511,0.745947765,0.684978541,0.76963881
0.44,809,0.673044925,0.756230253,0.694420601,0.780247866
0.44,831,0.691347754,0.776795229,0.708439898,0.795999885
0.44,824,0.685524126,0.770251827,0.704875962,0.791995463
0.44,830,0.690515807,0.775860457,0.704584041,0.791667462
0.44,829,0.68968386,0.774925685,0.70433305,0.791385449
0.44,841,0.699667221,0.786142945,0.717576792,0.806266058
0.44,848,0.705490849,0.792686347,0.729148753,0.819268262
0.44,845,0.702995008,0.789882031,0.716709075,0.805291096
0.44,808,0.672212978,0.755295481,0.688832055,0.773968601
0.44,844,0.702163062,0.788947261,0.723842196,0.813305838
0.44,834,0.693843594,0.779599544,0.717728055,0.806436017
0.44,839,0.698003328,0.784273402,0.715260017,0.80366294
0.44,830,0.690515807,0.775860457,0.715517241,0.803951956
0.44,830,0.690515807,0.775860457,0.703986429,0.790995988
0.44,830,0.690515807,0.775860457,0.710616438,0.798445436
0.44,829,0.68968386,0.774925685,0.707337884,0.794761667
0.44,842,0.700499168,0.787077717,0.720273738,0.809296335
0.44,824,0.685524126,0.770251827,0.703672075,0.790642781
0.44,826,0.68718802,0.772121371,0.707797772,0.795278396
0.44,850,0.707154742,0.79455589,0.725255973,0.814894352
0.44,828,0.688851913,0.773990913,0.701100762,0.787753665
0.44,824,0.685524126,0.770251827,0.700084962,0.786612317
0.44,830,0.690515807,0.775860457,0.707587383,0.795042003
0.44,852,0.708818636,0.796425434,0.725106383,0.814726273
0.44,804,0.668885191,0.751556394,0.691910499,0.777427527
0.44,833,0.693011647,0.778664772,0.707731521,0.795203956
0.44,821,0.683028286,0.767447512,0.698129252,0.78441489
0.44,847,0.704658902,0.791751575,0.71901528,0.807882337
0.44,828,0.688851913,0.773990913,0.706484642,0.793802969
0.44,831,0.691347754,0.776795229,0.711472603,0.799407419
0.44,825,0.686356073,0.771186599,0.700934579,0.787566943
0.44,844,0.702163062,0.788947261,0.713440406,0.801618434
0.44,816,0.678868552,0.762773654,0.69328802,0.778975303
0.44,812,0.675540765,0.759034567,0.697594502,0.783814047
0.44,840,0.698835275,0.785208174,0.717948718,0.806683953
0.44,855,0.711314476,0.799229748,0.727659574,0.817595027
0.44,844,0.702163062,0.788947261,0.721367521,0.810525304
0.44,811,0.674708819,0.758099797,0.696137339,0.782176785
0.44,826,0.68718802,0.772121371,0.703577513,0.790536531
0.44,838,0.697171381,0.78333863,0.711375212,0.799297991
0.44,804,0.668885191,0.751556394,0.694900605,0.780787197
0.44,823,0.68469218,0.769317056,0.708871662,0.796485013
0.45,826,0.68718802,0.772121371,0.705982906,0.79323922
0.45,825,0.686356073,0.771186599,0.706335616,0.793635524
0.45,838,0.697171381,0.78333863,0.719931271,0.80891154
0.45,828,0.688851913,0.773990913,0.704680851,0.791776237
0.45,817,0.679700499,0.763708426,0.701287554,0.787963544
0.45,847,0.704658902,0.791751575,0.723931624,0.813406319
0.45,827,0.688019967,0.773056143,0.704429302,0.791493598
0.45,835,0.694675541,0.780534316,0.71858864,0.807402966
0.45,820,0.682196339,0.76651274,0.699062234,0.785463184
0.45,832,0.6921797,0.77773,0.714776632,0.803119811
0.45,804,0.668885191,0.751556394,0.686592656,0.771452422
0.45,809,0.673044925,0.756230253,0.698618307,0.78496439
0.45,852,0.708818636,0.796425434,0.728205128,0.818208009
0.45,838,0.697171381,0.78333863,0.718080548,0.806832076
0.45,832,0.6921797,0.77773,0.711111111,0.799001248
0.45,823,0.68469218,0.769317056,0.711937716,0.799930018
0.45,844,0.702163062,0.788947261,0.721984602,0.811218654
0.45,829,0.68968386,0.774925685,0.711587983,0.79953706
0.45,819,0.681364393,0.76557797,0.70119863,0.787863629
0.45,825,0.686356073,0.771186599,0.708154506,0.79567922
0.45,810,0.673876872,0.757165025,0.694682676,0.780542333
0.45,828,0.688851913,0.773990913,0.70528109,0.792450663
0.45,817,0.679700499,0.763708426,0.704918033,0.792042734
0.45,822,0.683860233,0.768382284,0.698979592,0.785370328
0.45,819,0.681364393,0.76557797,0.7,0.786516854
0.45,810,0.673876872,0.757165025,0.693493151,0.779205788
0.45,833,0.693011647,0.778664772,0.705932203,0.793182251
0.45,829,0.68968386,0.774925685,0.706734868,0.794084121
0.45,829,0.68968386,0.774925685,0.712811694,0.800912016
0.45,808,0.672212978,0.755295481,0.69535284,0.781295326
0.45,851,0.707986689,0.795490662,0.724255319,0.813770021
0.45,824,0.685524126,0.770251827,0.709122203,0.79676652
0.45,807,0.671381032,0.75436071,0.682741117,0.767124851
0.45,795,0.661397671,0.743143451,0.683576956,0.768063996
0.45,826,0.68718802,0.772121371,0.707191781,0.794597507
0.45,832,0.6921797,0.77773,0.708085106,0.795601243
0.45,851,0.707986689,0.795490662,0.724255319,0.813770021
0.45,829,0.68968386,0.774925685,0.707337884,0.794761667
0.45,809,0.673044925,0.756230253,0.690862511,0.776250012
0.45,823,0.68469218,0.769317056,0.710708117,0.798548446
0.45,815,0.678036606,0.761838883,0.698371894,0.784687521
0.45,834,0.693843594,0.779599544,0.714041096,0.802293366
0.45,809,0.673044925,0.756230253,0.695614789,0.781589651
0.45,793,0.659733777,0.741273907,0.682444062,0.766791081
0.45,836,0.695507488,0.781469088,0.720068906,0.809066187
0.45,815,0.678036606,0.761838883,0.69897084,0.785360494
0.45,826,0.68718802,0.772121371,0.709012876,0.796643681
0.45,807,0.671381032,0.75436071,0.69151671,0.776985067
0.45,801,0.666389351,0.74875208,0.690517241,0.775862069
0.45,824,0.685524126,0.770251827,0.701276596,0.787951231
0.46,833,0.693011647,0.778664772,0.704737733,0.791840149
0.46,837,0.696339434,0.782403858,0.709322034,0.796991049
0.46,810,0.673876872,0.757165025,0.692899914,0.778539229
0.46,818,0.680532446,0.764643198,0.696763203,0.782880003
0.46,830,0.690515807,0.775860457,0.707587383,0.795042003
0.46,815,0.678036606,0.761838883,0.695392491,0.781339878
0.46,815,0.678036606,0.761838883,0.697773973,0.7840157
0.46,817,0.679700499,0.763708426,0.692372881,0.777947057
0.46,829,0.68968386,0.774925685,0.704931973,0.792058397
0.46,804,0.668885191,0.751556394,0.683673469,0.768172437
0.46,817,0.679700499,0.763708426,0.701287554,0.787963544
0.46,793,0.659733777,0.741273907,0.67662116,0.760248494
0.46,835,0.694675541,0.780534316,0.716123499,0.804633145
0.46,834,0.693843594,0.779599544,0.712211785,0.800237961
0.46,812,0.675540765,0.759034567,0.694017094,0.779794488
0.46,815,0.678036606,0.761838883,0.700171821,0.786709911
0.46,824,0.685524126,0.770251827,0.707296137,0.794714761
0.46,802,0.667221298,0.749686852,0.690189329,0.775493628
0.46,799,0.664725458,0.746882537,0.689387403,0.774592588
0.46,822,0.683860233,0.768382284,0.701365188,0.788050773
0.46,832,0.6921797,0.77773,0.712328767,0.800369401
0.46,847,0.704658902,0.791751575,0.720851064,0.809945016
0.46,835,0.694675541,0.780534316,0.715509854,0.803943656
0.46,814,0.677204659,0.760904111,0.695726496,0.781715164
0.46,810,0.673876872,0.757165025,0.692899914,0.778539229
0.46,814,0.677204659,0.760904111,0.697514996,0.783724715
0.46,834,0.693843594,0.779599544,0.71711092,0.805742607
0.46,792,0.65890183,0.740339135,0.683347714,0.76780642
0.46,834,0.693843594,0.779599544,0.714652956,0.802980849
0.46,806,0.670549085,0.753425938,0.694229113,0.780032711
0.46,811,0.674708819,0.758099797,0.692570453,0.778169048
0.46,822,0.683860233,0.768382284,0.706792777,0.794149188
0.46,835,0.694675541,0.780534316,0.716123499,0.804633145
0.46,821,0.683028286,0.767447512,0.701709402,0.78843753
0.46,801,0.666389351,0.74875208,0.68814433,0.773195876
0.46,826,0.68718802,0.772121371,0.709621993,0.797328082
0.46,813,0.676372712,0.759969339,0.696658098,0.782761908
0.46,829,0.68968386,0.774925685,0.70433305,0.791385449
0.46,837,0.696339434,0.782403858,0.715996578,0.804490537
0.46,836,0.695507488,0.781469088,0.715753425,0.804217331
0.46,817,0.679700499,0.763708426,0.696504689,0.782589538
0.46,814,0.677204659,0.760904111,0.695726496,0.781715164
0.46,815,0.678036606,0.761838883,0.695392491,0.781339878
0.46,825,0.686356073,0.771186599,0.70754717,0.79499682
0.46,826,0.68718802,0.772121371,0.705380017,0.792561817
0.46,835,0.694675541,0.780534316,0.717353952,0.806015676
0.46,806,0.670549085,0.753425938,0.688300598,0.773371458
0.46,816,0.678868552,0.762773654,0.699228792,0.785650328
0.46,815,0.678036606,0.761838883,0.699570815,0.786034624
0.46,806,0.670549085,0.753425938,0.696629213,0.782729453
0.47,814,0.677204659,0.760904111,0.701724138,0.788454088
0.47,830,0.690515807,0.775860457,0.711225364,0.799129622
0.47,802,0.667221298,0.749686852,0.686643836,0.771509928
0.47,813,0.676372712,0.759969339,0.700258398,0.786807189
0.47,824,0.685524126,0.770251827,0.704273504,0.791318544
0.47,823,0.68469218,0.769317056,0.711937716,0.799930018
0.47,811,0.674708819,0.758099797,0.701557093,0.788266397
0.47,806,0.670549085,0.753425938,0.692439863,0.778022318
0.47,796,0.662229617,0.744078221,0.683261803,0.767709891
0.47,802,0.667221298,0.749686852,0.694372294,0.780193589
0.47,826,0.68718802,0.772121371,0.704177323,0.791210475
0.47,805,0.669717138,0.752491166,0.696969697,0.783112019
0.47,819,0.681364393,0.76557797,0.709090909,0.796731358
0.47,789,0.65640599,0.73753482,0.679586563,0.763580408
0.47,813,0.676372712,0.759969339,0.693094629,0.77875801
0.47,803,0.668053245,0.750621624,0.692241379,0.777799302
0.47,821,0.683028286,0.767447512,0.704116638,0.79114229
0.47,803,0.668053245,0.750621624,0.692838654,0.778470398
0.47,782,0.650582363,0.730991419,0.672398968,0.755504458
0.47,811,0.674708819,0.758099797,0.694944302,0.780836294
0.47,818,0.680532446,0.764643198,0.705780846,0.793012187
0.47,809,0.673044925,0.756230253,0.693230506,0.778910681
0.47,799,0.664725458,0.746882537,0.68583691,0.77060327
0.47,828,0.688851913,0.773990913,0.715025907,0.803399896
0.47,801,0.666389351,0.74875208,0.686963979,0.771869639
0.47,819,0.681364393,0.76557797,0.702401372,0.789215025
0.47,810,0.673876872,0.757165025,0.69707401,0.783229225
0.47,817,0.679700499,0.763708426,0.699486301,0.785939664
0.47,829,0.68968386,0.774925685,0.710368466,0.798166816
0.47,850,0.707154742,0.79455589,0.728363325,0.818385758
0.47,791,0.658069884,0.739404364,0.681309216,0.765515973
0.47,804,0.668885191,0.751556394,0.686006826,0.770794187
0.47,816,0.678868552,0.762773654,0.701633706,0.788352479
0.47,814,0.677204659,0.760904111,0.698113208,0.784396863
0.47,794,0.660565724,0.742208679,0.683304647,0.76775803
0.47,805,0.669717138,0.752491166,0.687446627,0.77241194
0.47,816,0.678868552,0.762773654,0.697435897,0.783635839
0.47,814,0.677204659,0.760904111,0.700516351,0.787097024
0.47,816,0.678868552,0.762773654,0.699828473,0.786324127
0.47,800,0.665557404,0.747817308,0.689061154,0.774226016
0.47,803,0.668053245,0.750621624,0.688089117,0.773133839
0.47,810,0.673876872,0.757165025,0.69527897,0.781212326
0.47,813,0.676372712,0.759969339,0.700258398,0.786807189
0.47,813,0.676372712,0.759969339,0.696658098,0.782761908
0.47,826,0.68718802,0.772121371,0.710232158,0.798013661
0.47,813,0.676372712,0.759969339,0.69546621,0.781422708
0.47,818,0.680532446,0.764643198,0.702749141,0.789605776
0.47,838,0.697171381,0.78333863,0.719931271,0.80891154
0.47,819,0.681364393,0.76557797,0.698805461,0.785174675
0.47,813,0.676372712,0.759969339,0.697255575,0.78343323
0.48,808,0.672212978,0.755295481,0.69296741,0.778615067
0.48,791,0.658069884,0.739404364,0.679553265,0.763542994
0.48,775,0.644758735,0.724448017,0.667527993,0.750031453
0.48,795,0.661397671,0.743143451,0.686528497,0.771380334
0.48,812,0.675540765,0.759034567,0.69047619,0.775815944
0.48,784,0.652246256,0.732860962,0.679376083,0.763343913
0.48,805,0.669717138,0.752491166,0.688034188,0.773072121
0.48,802,0.667221298,0.749686852,0.692573402,0.778172362
0.48,811,0.674708819,0.758099797,0.694349315,0.78016777
0.48,793,0.659733777,0.741273907,0.685393258,0.770104784
0.48,796,0.662229617,0.744078221,0.68034188,0.764429079
0.48,805,0.669717138,0.752491166,0.695164076,0.781083231
0.48,804,0.668885191,0.751556394,0.688946015,0.774096646
0.48,795,0.661397671,0.743143451,0.685936152,0.770714778
0.48,796,0.662229617,0.744078221,0.681506849,0.765738033
0.48,815,0.678036606,0.761838883,0.703799655,0.790786129
0.48,802,0.667221298,0.749686852,0.688412017,0.773496648
0.48,795,0.661397671,0.743143451,0.677749361,0.761516136
0.48,792,0.65890183,0.740339135,0.679828326,0.763852052
0.48,813,0.676372712,0.759969339,0.696061644,0.782091735
0.48,798,0.663893511,0.745947765,0.687931034,0.772956218
0.48,810,0.673876872,0.757165025,0.697674419,0.783903842
0.48,814,0.677204659,0.760904111,0.701119724,0.787774971
0.48,798,0.663893511,0.745947765,0.689119171,0.774291203
0.48,801,0.666389351,0.74875208,0.692307692,0.777873811
0.48,815,0.678036606,0.761838883,0.701981051,0.788742754
0.48,816,0.678868552,0.762773654,0.699828473,0.786324127
0.48,819,0.681364393,0.76557797,0.7,0.786516854
0.48,783,0.651414309,0.73192619,0.67383821,0.757121584
0.48,793,0.659733777,0.741273907,0.682444062,0.766791081
0.48,808,0.672212978,0.755295481,0.693562232,0.779283407
0.48,808,0.672212978,0.755295481,0.695951766,0.781968276
0.48,787,0.654742097,0.735665278,0.675536481,0.759029754
0.48,789,0.65640599,0.73753482,0.684301821,0.768878451
0.48,811,0.674708819,0.758099797,0.69733448,0.783521888
0.48,815,0.678036606,0.761838883,0.69897084,0.785360494
0.48,805,0.669717138,0.752491166,0.693367786,0.779064928
0.48,792,0.65890183,0.740339135,0.679245283,0.763196947
0.48,805,0.669717138,0.752491166,0.689802913,0.775059453
0.48,792,0.65890183,0.740339135,0.680412371,0.764508282
0.48,813,0.676372712,0.759969339,0.697255575,0.78343323
0.48,811,0.674708819,0.758099797,0.69733448,0.783521888
0.48,799,0.664725458,0.746882537,0.683490163,0.767966475
0.48,818,0.680532446,0.764643198,0.700342466,0.786901647
0.48,788,0.655574043,0.736600048,0.679896462,0.763928609
0.48,779,0.648086522,0.728187103,0.671551724,0.754552499
0.48,802,0.667221298,0.749686852,0.683134583,0.767566947
0.48,807,0.671381032,0.75436071,0.689154569,0.774330976
0.48,802,0.667221298,0.749686852,0.683716965,0.768221309
0.48,793,0.659733777,0.741273907,0.680686695,0.764816511
0.49,792,0.65890183,0.740339135,0.683347714,0.76780642
0.49,801,0.666389351,0.74875208,0.686375321,0.771208226
0.49,799,0.664725458,0.746882537,0.689982729,0.775261493
0.49,787,0.654742097,0.735665278,0.67380137,0.757080191
0.49,794,0.660565724,0.742208679,0.685073339,0.769745325
0.49,800,0.665557404,0.747817308,0.692640693,0.77824797
0.49,792,0.65890183,0.740339135,0.676345004,0.759938207
0.49,799,0.664725458,0.746882537,0.694782609,0.780654617
0.49,783,0.651414309,0.73192619,0.678509532,0.762370261
0.49,807,0.671381032,0.75436071,0.69991327,0.786419404
0.49,808,0.672212978,0.755295481,0.708150745,0.795674994
0.49,803,0.668053245,0.750621624,0.691645134,0.777129364
0.49,809,0.673044925,0.756230253,0.693825043,0.7795787
0.49,799,0.664725458,0.746882537,0.689982729,0.775261493
0.49,810,0.673876872,0.757165025,0.690537084,0.775884364
0.49,772,0.642262895,0.721643702,0.674235808,0.757568324
0.49,789,0.65640599,0.73753482,0.684301821,0.768878451
0.49,778,0.647254576,0.727252333,0.673010381,0.756191439
0.49,805,0.669717138,0.752491166,0.683942226,0.768474411
0.49,787,0.654742097,0.735665278,0.674957118,0.758378784
0.49,800,0.665557404,0.747817308,0.689655172,0.774893452
0.49,812,0.675540765,0.759034567,0.697594502,0.783814047
0.49,811,0.674708819,0.758099797,0.697934596,0.784196175
0.49,788,0.655574043,0.736600048,0.67639485,0.759994213
0.49,783,0.651414309,0.73192619,0.682055749,0.766354774
0.49,783,0.651414309,0.73192619,0.67733564,0.761051281
0.49,801,0.666389351,0.74875208,0.693506494,0.77922078
