#Protein A	Protein B
4481	4818
4481	7189
4481	7851
4522	5934
4522	6045
4522	6789
4522	6872
4522	7189
4522	7412
4522	8139
4522	8452
4522	9374
4522	23043
4522	23197
4522	23450
4522	254225
4542	10379
4548	5129
4548	5934
4548	11214
4548	79888
4594	5934
4601	6872
4601	25942
4601	375033
4624	8888
4624	23358
4624	162073
4628	4634
4628	5062
4628	5087
4628	6667
4628	6789
4628	7014
4628	7133
4628	7412
4628	7531
4628	8454
4628	8766
4628	8826
4628	9641
4628	9924
4628	9991
4628	10013
4628	11035
4628	84959
4634	6667
4634	8826
4638	5058
4638	5062
4638	5295
4638	5578
4638	5594
4638	6714
4638	6737
4638	9759
4638	23209
4642	5824
4642	8454
4642	9656
4642	9924
4642	11035
4642	11326
4642	51725
4642	55212
4642	84868
4642	84959
4642	163590
4643	6667
4643	8454
4643	8826
4643	9601
4643	9924
4643	22919
4643	56254
4643	92595
4648	54825
4651	5584
4651	7014
4651	8399
4651	9924
4651	23392
4668	6504
4671	57520
4671	58484
4684	5335
4684	5579
4684	7903
4684	23385
4684	27180
4684	29785
4684	65055
4684	84548
4688	5321
4688	5580
4688	5591
4688	5594
4688	5880
4688	6279
4688	6280
4688	653361
4719	4976
4719	5869
4719	6045
4719	6872
4719	7412
4719	7879
4719	8452
4719	23028
4719	84273
4719	93380
4735	5062
4735	5295
4735	9184
4735	9641
4735	10594
4735	23385
4735	23524
4735	55752
4739	5747
4739	11281
4739	51741
4739	130074
4744	5297
4744	5594
4744	6789
4744	6812
4744	8139
4744	8428
4744	8454
4744	51422
4744	80262
4744	84656
4763	5430
4763	5578
4763	6383
4763	6504
4763	10618
4763	11326
4763	23197
4763	29126
4763	114609
4763	283208
4771	4817
4771	5058
4771	5062
4771	5082
4771	5578
4771	6279
4771	6280
4771	6654
4771	6667
4771	6711
4771	6737
4771	6749
4771	6908
4771	7430
4771	7520
4771	8500
4771	8604
4771	8761
4771	8844
4771	8895
4771	9793
4771	9908
4771	10165
4771	10207
4771	10642
4771	11160
4771	11198
4771	23028
4771	23155
4771	23524
4771	24145
4771	26524
4771	51422
4771	55114
4771	65986
4771	79837
4771	79888
4771	80306
4771	124801
4771	154796
4771	154810
4772	5578
4772	6688
4772	8347
4772	8473
4772	8554
4772	9203
4772	9759
4772	23244
4772	50943
4775	8202
4775	11035
4775	51684
4775	57178
4779	7289
4779	11016
4779	23001
4779	55742
4798	7014
4798	8607
4798	23582
4798	64170
4798	79913
4798	93973
4798	125476
4799	4928
4799	6429
4799	8021
4799	8239
4799	9972
4799	23367
4799	25942
4799	55534
4799	57520
4811	5549
4817	7156
4817	9372
4817	10531
4817	10845
4817	23395
4817	29083
4817	342371
4841	5430
4841	5899
4841	6595
4841	6602
4841	6606
4841	6688
4841	6872
4841	7412
4841	8452
4841	9748
4841	9924
4841	10075
4841	11035
4841	11213
4841	22938
4841	23524
4841	25942
4841	26003
4841	51741
4841	55746
4841	56252
4850	5934
4850	6872
4850	23019
4853	5663
4853	6872
4853	9794
4853	11009
4853	23013
4853	25942
4853	26524
4853	55534
4858	50943
4862	6097
4862	8202
4864	5796
4864	6872
4864	10577
4864	29766
4867	5062
4867	6714
4867	7145
4867	8826
4867	22930
4867	23039
4867	23268
4867	23326
4867	27130
4867	50807
4867	51429
4867	54828
4867	55094
4867	80306
4882	6282
4882	7726
4882	11163
4886	5697
4891	9559
4892	7094
4898	5156
4898	6907
4898	8826
4898	9612
4898	10130
4898	22837
4898	54888
4898	56121
4898	57510
4898	84464
4907	6542
4907	6567
4907	8560
4907	23039
4907	23244
4907	23326
4907	29785
4907	55240
4907	55244
4907	254428
4908	5836
4908	57537
4921	5580
4921	6714
4928	6872
4928	7454
4928	7874
4928	9972
4928	10564
4928	10783
4928	11124
4928	25953
4928	55746
4928	57122
4928	80146
4928	81929
4931	8452
4931	84450
4939	6872
4939	155038
4940	8761
4940	57506
4943	30820
4943	171483
4943	440738
4976	7434
4976	8452
4976	54994
5004	5005
5004	8503
5004	11269
5004	81609
5005	51302
5018	8139
5018	23197
5018	27161
5018	257019
5026	23505
5026	55761
5058	5062
5058	5236
5058	5313
5058	5335
5058	5580
5058	5594
5058	5604
5058	5747
5058	5880
5058	6196
5058	7048
5058	7052
5058	7431
5058	7531
5058	8743
5058	9181
5058	9459
5058	9641
5058	9815
5058	22880
5058	22938
5058	23013
5058	23097
5058	23380
5058	51225
5058	57154
5058	57381
5058	57569
5058	79705
5058	80243
5058	84254
5058	91754
5058	653361
5062	5315
5062	5594
5062	5880
5062	5908
5062	6714
5062	7052
5062	7431
5062	7531
5062	7812
5062	8932
5062	9459
5062	9644
5062	9815
5062	10580
5062	23193
5062	51225
5062	51429
5062	57381
5062	80243
5062	344558
5066	5573
5066	5578
5066	5727
5066	5899
5066	8997
5066	23304
5066	55061
5066	64174
5082	59345
5087	55536
5095	5096
5095	6789
5095	10075
5096	6789
5096	10075
5098	6714
5098	51294
5098	51299
5098	56102
5098	56104
5098	57731
5098	79026
5098	90273
5105	5708
5105	6210
5105	10243
5105	23197
5105	26058
5105	51366
5105	79888
5116	5934
5116	8139
5116	10426
5116	10875
5116	11064
5116	22919
5116	27185
5116	55763
5116	57539
5129	6293
5129	7531
5129	8500
5129	9001
5129	9135
5129	9873
5129	23185
5129	23582
5129	59345
5130	6872
5130	8676
5130	10130
5142	5594
5142	6872
5142	27185
5148	6714
5148	23048
5148	84456
5156	5295
5156	5315
5156	5335
5156	6714
5156	6777
5156	7048
5156	8563
5156	58533
5156	80223
5165	6872
5165	7402
5167	5727
5167	8924
5175	5295
5175	5335
5175	5594
5175	5777
5175	6714
5175	7431
5175	117157
5178	7874
5188	200958
5199	10020
5199	10783
5199	50628
5207	5209
5207	5210
5207	5578
5209	5210
5209	5562
5209	5578
5209	6872
5213	8452
5213	9793
5213	10395
5213	22938
5213	91748
5236	6872
5236	7375
5236	8880
5236	10049
5236	23095
5239	7402
5253	8347
5255	6647
5255	8924
5255	9702
5255	27229
5256	5257
5256	8924
5256	9702
5256	55715
5256	221937
5257	6872
5257	7289
5257	8924
5257	9759
5257	55715
5265	6383
5265	10499
5265	10956
5265	11269
5265	81609
5265	84464
5272	9869
5272	197131
5284	6789
5284	7351
5284	81609
5284	84329
5287	5295
5287	6453
5287	22909
5289	6045
5289	6504
5289	6872
5289	10419
5289	23095
5289	30849
5289	54734
5289	55626
5289	80183
5289	440738
5293	5295
5293	8503
5295	5335
5295	5336
5295	5663
5295	5747
5295	5777
5295	6358
5295	6404
5295	6453
5295	6654
5295	6714
5295	6752
5295	6850
5295	7010
5295	7048
5295	7097
5295	7301
5295	7409
5295	7430
5295	7454
5295	7535
5295	7812
5295	8452
5295	8503
5295	8853
5295	9047
5295	9228
5295	9472
5295	9793
5295	9826
5295	9846
5295	10040
5295	10451
5295	10618
5295	11184
5295	11326
5295	23013
5295	23026
5295	23230
5295	23336
5295	27154
5295	50807
5295	51729
5295	51744
5295	55114
5295	56995
5295	80306
5295	84868
5295	114609
5295	118788
5295	139716
5295	222484
5297	6280
5297	6383
5297	7412
5297	10618
5297	23352
5297	27202
5297	29126
5297	51744
5297	79887
5305	5587
5305	6480
5305	8396
5305	8776
5305	23013
5305	23067
5305	23136
5305	23189
5305	23210
5305	23317
5305	23382
5305	23524
5305	56852
5305	57680
5305	79837
5305	80223
5305	92345
5311	55069
5311	55690
5313	9459
5313	51741
5315	5580
5315	5587
5315	5588
5315	5594
5315	5604
5315	5747
5315	5908
5315	6196
5315	6606
5315	6660
5315	6789
5315	6850
5315	6872
5315	7010
5315	7301
5315	7412
5315	7465
5315	7874
5315	8030
5315	8452
5315	8454
5315	8880
5315	8925
5315	9184
5315	9641
5315	9924
5315	10000
5315	10013
5315	10075
5315	10395
5315	10461
5315	10783
5315	11269
5315	22864
5315	51322
5315	55916
5315	55974
5315	56924
5315	79364
5315	91445
5315	112399
5315	204851
5321	5578
5321	5594
5321	6714
5321	7431
5321	10487
5321	653361
5327	5340
5327	5594
5327	5796
5327	6678
5327	7014
5327	8399
5330	7222
5335	5336
5335	5337
5335	5338
5335	5578
5335	5587
5335	5747
5335	5795
5335	6452
5335	6654
5335	6714
5335	6850
5335	7222
5335	7301
5335	7409
5335	7429
5335	7454
5335	7535
5335	8766
5335	8853
5335	9046
5335	9047
5335	9103
5335	9181
5335	9793
5335	9826
5335	9846
5335	10451
5335	10618
5335	11184
5335	23013
5335	29760
5335	50807
5335	51744
5335	81875
5335	84868
5335	117157
5336	5337
5336	5578
5336	5587
5336	5880
5336	6452
5336	6714
5336	6850
5336	7409
5336	7454
5336	9846
5336	29760
5336	51744
5336	80306
5336	117157
5336	140462
5337	5578
5337	6714
5337	6812
5337	7421
5337	25820
5337	27202
5338	5578
5338	5580
5338	6714
5338	6812
5338	8452
5338	84868
5340	6045
5340	6678
5340	7980
5340	8607
5340	11035
5340	26999
5340	64866
5340	154796
5341	5578
5341	8436
5341	84128
5356	8452
5356	9656
5356	9716
5356	10291
5356	10450
5356	22938
5356	23451
5356	54504
5356	55094
5356	56259
5356	60625
5360	5908
5360	23231
5360	27163
5360	51449
5360	64174
5360	83440
5360	84750
5360	85450
5361	5727
5361	5796
5361	7903
5361	8139
5361	8829
5361	10956
5361	55061
5362	5796
5362	6504
5362	7903
5362	9898
5362	10956
5362	11226
5362	55061
5362	79867
5394	6667
5394	6749
5394	8452
5394	9878
5394	22938
5394	23420
5394	27005
5394	54464
5394	83706
5394	283820
5422	5426
5422	5934
5422	7520
5422	55536
5422	92797
5426	7520
5426	10618
5426	22938
5426	89927
5430	5432
5430	5469
5430	5591
5430	5594
5430	6595
5430	6606
5430	6647
5430	6749
5430	6830
5430	6908
5430	7332
5430	7421
5430	7520
5430	8085
5430	8204
5430	8431
5430	8904
5430	8932
5430	9656
5430	9681
5430	9697
5430	9875
5430	9991
5430	10106
5430	10419
5430	10625
5430	10664
5430	11190
5430	22828
5430	22938
5430	23067
5430	23133
5430	23263
5430	26523
5430	51322
5430	51741
5430	55140
5430	55729
5430	57154
5430	64324
5430	65123
5430	80306
5430	81488
5430	81609
5430	117854
5430	221184
5430	254102
5430	100820829
5432	6830
5432	6872
5432	8452
5432	9656
5432	9759
5432	10419
5432	11064
5432	23133
5432	51741
5432	55729
5432	65123
5432	80306
5432	81488
5432	254102
5432	100820829
5465	5469
5465	5578
5465	5579
5465	5580
5465	5594
5465	6714
5465	8202
5465	8204
5465	8431
5465	8503
5465	8648
5465	9612
5465	10499
5465	10891
5465	11214
5469	5591
5469	5594
5469	6872
5469	7421
5469	8295
5469	9282
5469	9967
5469	9968
5469	9970
5469	10891
5469	23054
5469	23097
5469	23389
5469	80306
5469	80854
5509	6872
5514	6872
5514	9878
5514	10075
5528	6097
5528	6196
5528	6232
5528	6872
5528	7048
5528	8500
5528	9771
5528	25831
5528	65125
5537	5591
5537	6045
5537	6872
5537	7874
5537	9181
5537	25895
5547	6872
5547	7421
5547	8428
5547	9601
5547	54880
5547	56888
5549	22795
5549	54915
5549	55128
5551	5552
5551	57062
5552	6348
5552	23352
5552	83988
5562	5717
5562	6293
5562	6850
5562	7531
5562	7812
5562	8729
5562	10276
5562	10891
5562	11035
5562	11198
5562	22843
5562	23235
5562	23387
5562	29904
5562	51422
5562	57530
5562	57594
5562	66008
5562	81788
5562	84254
5562	84456
5573	5577
5573	5580
5573	5594
5573	6711
5573	6749
5573	6812
5573	6850
5573	6872
5573	7289
5573	7465
5573	8165
5573	8452
5573	9734
5573	9867
5573	10075
5573	10564
5573	10565
5573	11190
5573	11215
5573	23070
5573	23432
5573	27161
5573	57154
5573	65125
5573	80304
5573	80854
5573	92745
5573	440738
5573	445815
5577	6883
5577	8165
5577	8924
5577	10564
5577	11214
5577	11215
5577	22919
5577	26959
5577	131544
5577	445815
5578	5579
5578	5583
5578	5587
5578	5663
5578	5777
5578	5899
5578	6196
5578	6248
5578	6301
5578	6383
5578	6402
5578	6452
5578	6714
5578	6812
5578	6850
5578	7074
5578	7222
5578	7332
5578	7421
5578	7430
5578	7431
5578	7812
5578	8436
5578	8514
5578	8527
5578	8563
5578	8650
5578	8826
5578	8837
5578	9332
5578	9590
5578	9970
5578	10008
5578	10013
5578	10207
5578	10287
5578	11033
5578	11214
5578	23014
5578	26353
5578	29785
5578	51283
5578	55841
5578	60312
5578	84548
5578	222484
5578	653361
5578	100506658
5579	5580
5579	6383
5579	6709
5579	6812
5579	7074
5579	7940
5579	8650
5579	8766
5579	8837
5579	23035
5579	23239
5579	60312
5579	653361
5579	100506658
5580	5587
5580	5588
5580	5591
5580	5594
5580	5604
5580	5777
5580	5786
5580	6232
5580	6235
5580	6667
5580	6688
5580	6714
5580	6734
5580	7074
5580	7155
5580	7189
5580	7301
5580	8650
5580	8754
5580	10000
5580	23499
5580	30849
5580	60312
5580	64170
5580	64866
5580	65125
5580	79718
5580	84254
5580	84329
5580	204851
5580	653361
5583	5587
5583	6714
5583	7535
5583	8650
5583	11214
5584	5588
5584	5604
5584	5607
5584	6402
5584	6714
5584	6945
5584	7430
5584	7531
5584	8508
5584	9693
5584	9855
5584	10238
5584	11033
5584	23060
5584	27005
5584	55114
5584	57381
5584	84464
5584	154796
5587	6714
5587	6850
5587	7099
5587	8139
5587	9135
5587	10395
5587	11033
5587	11184
5587	11214
5587	54434
5587	57498
5588	6402
5588	6886
5588	7409
5588	7430
5588	7456
5588	7726
5588	9459
5588	9693
5591	5903
5591	5934
5591	6667
5591	6688
5591	6872
5591	7133
5591	7412
5591	7431
5591	7520
5591	8353
5591	8452
5591	8607
5591	9343
5591	9459
5591	9656
5591	9675
5591	9781
5591	9924
5591	10594
5591	11035
5591	22938
5591	23054
5591	23197
5591	29904
5591	51365
5591	56474
5591	57122
5591	80185
5591	653361
5594	5604
5594	5635
5594	5787
5594	5795
5594	6196
5594	6548
5594	6591
5594	6654
5594	6667
5594	6777
5594	7073
5594	7409
5594	7412
5594	7416
5594	7421
5594	8021
5594	8202
5594	8531
5594	8648
5594	8826
5594	8844
5594	9181
5594	9759
5594	9846
5594	9972
5594	10000
5594	10013
5594	10163
5594	10287
5594	10370
5594	10499
5594	11035
5594	23022
5594	23043
5594	23054
5594	23224
5594	26003
5594	51366
5594	51676
5594	55576
5594	55746
5594	57594
5594	57658
5594	65125
5594	80306
5594	80824
5594	81565
5594	112399
5594	123920
5594	204851
5594	653361
5604	5795
5604	6196
5604	6714
5604	6886
5604	7048
5604	7097
5604	7189
5604	7409
5604	7531
5604	8315
5604	8826
5604	8837
5604	8844
5604	8904
5604	55742
5604	57448
5604	65125
5604	79600
5604	84656
5607	9578
5607	222484
5618	6777
5618	7409
5618	7535
5618	8835
5618	8932
5627	7301
5627	79867
5635	6872
5635	7189
5635	7531
5635	9693
5635	10625
5635	11269
5635	23043
5635	140462
5641	6647
5641	7189
5641	10643
5641	10954
5648	8452
5648	23097
5648	27330
5648	54206
5663	6767
5663	7189
5663	8766
5663	11160
5663	23136
5663	23385
5663	23621
5663	27250
5663	80303
5708	5711
5708	5717
5708	6789
5708	7171
5708	7189
5708	7332
5708	7412
5708	7704
5708	8428
5708	8452
5708	8454
5708	8837
5708	8916
5708	9529
5708	9641
5708	10013
5708	10049
5708	10075
5708	10783
5708	11160
5708	22938
5708	23191
5708	23197
5708	55626
5708	57154
5708	84163
5708	91662
5708	140456
5711	5717
5711	6872
5711	23499
5711	222484
5717	5796
5717	6210
5717	6872
5717	7189
5717	7375
5717	7412
5717	7704
5717	8428
5717	8924
5717	9001
5717	9869
5717	10075
5717	22909
5717	22938
5717	56888
5717	140456
5724	5747
5727	7049
5727	7903
5727	9254
5727	9469
5727	10402
5727	11059
5727	11269
5727	22861
5727	23505
5727	26092
5727	26504
5727	28996
5727	55761
5727	55959
5727	57154
5727	57556
5727	84892
5727	153642
5727	170384
5727	256435
5734	6667
5734	6714
5740	5742
5740	10765
5747	5777
5747	6714
5747	6850
5747	7094
5747	7145
5747	7430
5747	8503
5747	8554
5747	8826
5747	8835
5747	9047
5747	10580
5747	50807
5747	54331
5747	55422
5747	55715
5747	64759
5747	64866
5747	117157
5777	5788
5777	6452
5777	6654
5777	6714
5777	6752
5777	6777
5777	6850
5777	7189
5777	7409
5777	7535
5777	7940
5777	8778
5777	9825
5777	9846
5777	10288
5777	11006
5777	27036
5777	27180
5777	29760
5777	29992
5777	51744
5777	89790
5777	114132
5777	114836
5777	115352
5777	387357
5780	27202
5786	5789
5786	5797
5786	6714
5786	219931
5787	7010
5787	7454
5788	6504
5788	7010
5788	7430
5788	7454
5788	7535
5788	8495
5788	8500
5788	10507
5788	23193
5789	6490
5789	8500
5789	8641
5789	10161
5789	11006
5789	26045
5789	57717
5789	64241
5789	64881
5789	219931
5789	284021
5795	6714
5795	7010
5795	7454
5795	22794
5796	5797
5796	7010
5796	7837
5796	8455
5796	8641
5796	8754
5796	9254
5796	9486
5796	11035
5796	22795
5796	55558
5796	56104
5796	64420
5796	79867
5796	130507
5796	153642
5796	170384
5797	8496
5799	9793
5799	57731
5800	6850
5800	7010
5800	7429
5800	7454
5824	5934
5824	6821
5824	8720
5824	23197
5824	25953
5824	51170
5824	54996
5824	57190
5824	57452
5824	80146
5824	145226
5824	201164
5824	339983
5836	7430
5836	10075
5836	11035
5866	8766
5866	154796
5866	154810
5869	7879
5869	8924
5869	11064
5874	22895
5880	6872
5880	7412
5880	7454
5880	8454
5899	7174
5899	8452
5899	23032
5899	57510
5899	85021
5899	88455
5903	6045
5903	6789
5903	6872
5903	7155
5903	7454
5903	8021
5903	8454
5903	9742
5903	9759
5903	9972
5903	10419
5903	11214
5903	22938
5903	29843
5903	55234
5903	55746
5903	57122
5903	81929
5908	7412
5908	10633
5908	11124
5908	23352
5908	23405
5908	57179
5908	84669
5908	340371
5912	7412
5912	9693
5912	9771
5912	11281
5915	6714
5915	8202
5915	8431
5915	8648
5915	9612
5915	10891
5915	23133
5915	23582
5934	6502
5934	6872
5934	7027
5934	7375
5934	7508
5934	8341
5934	8347
5934	8454
5934	8473
5934	8729
5934	8914
5934	9070
5934	9184
5934	9702
5934	9924
5934	9991
5934	10058
5934	10106
5934	10783
5934	10902
5934	22938
5934	23468
5934	23556
5934	26061
5934	26610
5934	26959
5934	27258
5934	54478
5934	55217
5934	55422
5934	55536
5934	57122
5934	60625
5934	64425
5934	64427
5934	65125
5934	79053
5934	79685
5934	81558
5934	89122
5934	92105
5934	221937
5939	8452
5990	55810
6045	6184
6045	6192
6045	6210
6045	6606
6045	6634
6045	6749
6045	7027
6045	7170
6045	7325
6045	7332
6045	7431
6045	7520
6045	7544
6045	7555
6045	7726
6045	7874
6045	8291
6045	8531
6045	8563
6045	8602
6045	8607
6045	8664
6045	8754
6045	8761
6045	8826
6045	9070
6045	9203
6045	9343
6045	9685
6045	9716
6045	9733
6045	9790
6045	9791
6045	9908
6045	9922
6045	9967
6045	10058
6045	10128
6045	10238
6045	10291
6045	10594
6045	10845
6045	10891
6045	11137
6045	11143
6045	11198
6045	22938
6045	22984
6045	23020
6045	23028
6045	23098
6045	23165
6045	23196
6045	23197
6045	23345
6045	23367
6045	23450
6045	23451
6045	25885
6045	25926
6045	25939
6045	26053
6045	27032
6045	27332
6045	50809
6045	51386
6045	51631
6045	51663
6045	54880
6045	54915
6045	55226
6045	55421
6045	55626
6045	55734
6045	55746
6045	55810
6045	56474
6045	56922
6045	57062
6045	57520
6045	57608
6045	58516
6045	64425
6045	79707
6045	79718
6045	79872
6045	79882
6045	83892
6045	84135
6045	84271
6045	84450
6045	84656
6045	84678
6045	84916
6045	92521
6045	124540
6045	139322
6051	6872
6051	9372
6097	7375
6097	8204
6097	8648
6097	8864
6097	9975
6097	10499
6097	10891
6097	23054
6097	50943
6184	6400
6184	7412
6184	8452
6184	9641
6184	10956
6184	79600
6184	79867
6184	91445
6184	132884
6184	140456
6196	6282
6196	6850
6196	7048
6196	8607
6196	8853
6196	10420
6196	23765
6196	65125
6196	84254
6196	200734
6196	204851
6210	6232
6210	6235
6210	6872
6210	7412
6210	8452
6210	8454
6210	9702
6210	9924
6210	10075
6210	11190
6210	26523
6210	27161
6210	57154
6232	6714
6232	6789
6232	7133
6232	7412
6232	8428
6232	8452
6232	8454
6232	8664
6232	9583
6232	9924
6232	9991
6232	10426
6232	11035
6232	23019
6232	27161
6232	27229
6232	80304
6235	6602
6235	6872
6235	8428
6235	8837
6235	23367
6235	29904
6235	83939
6239	9447
6239	23028
6239	149628
6251	6872
6251	55742
6251	64098
6251	79705
6279	6280
6279	7014
6279	7412
6279	10426
6279	22984
6279	79705
6279	80303
6279	84464
6279	84959
6280	6749
6280	6789
6280	7155
6280	9967
6280	10594
6280	11198
6280	11269
6280	23385
6280	58516
6280	203328
6282	7189
6282	7465
6282	27161
6293	6504
6293	6872
6293	7170
6293	7189
6293	8676
6293	9759
6293	9832
6293	23197
6293	56243
6293	63898
6293	170954
6296	7412
6297	8450
6297	55102
6297	79616
6301	6872
6301	7048
6301	7412
6301	9343
6301	23022
6301	23043
6301	27131
6301	57510
6329	6641
6329	10207
6348	6351
6348	7040
6348	9612
6351	6872
6358	10954
6383	6678
6383	6714
6383	7040
6383	7049
6383	7430
6383	7508
6383	9793
6383	9980
6383	10794
6383	23066
6383	55959
6383	57674
6383	63897
6383	81839
6383	112574
6383	149628
6397	6872
6397	23582
6397	25966
6400	6504
6400	10956
6400	23197
6400	23493
6400	79600
6402	6404
6402	7430
6404	6850
6404	7430
6404	23621
6429	7531
6429	8450
6429	8452
6429	8454
6429	9001
6429	10771
6429	10891
6429	23524
6429	57154
6452	6714
6452	6850
6452	7018
6452	7409
6452	7535
6452	8658
6452	10320
6452	10451
6452	51744
6452	84868
6453	6654
6453	7454
6453	8853
6453	9135
6453	9873
6453	22905
6453	23048
6453	27131
6453	27185
6453	50807
6453	51729
6453	56852
6453	57514
6453	57580
6453	84193
6453	85021
6453	91869
6453	118788
6480	57646
6480	65123
6480	113174
6482	51108
6482	57168
6490	84168
6490	89970
6490	92105
6502	6667
6502	6737
6502	6886
6502	7465
6502	7840
6502	8454
6502	8607
6502	8975
6502	9922
6502	23239
6502	23450
6502	25939
6502	26524
6502	27185
6502	29843
6502	51676
6502	55102
6502	55125
6502	64682
6502	79726
6502	85379
6503	6850
6503	7409
6503	7535
6503	9354
6503	10499
6504	7385
6504	8754
6504	9215
6504	10402
6504	10564
6504	10565
6504	10956
6504	11184
6504	23511
6504	23765
6504	26046
6504	51752
6504	55102
6504	56474
6504	57508
6504	63897
6504	84168
6504	88455
6504	92105
6504	117157
6504	153642
6504	170384
6504	100506658
6507	7133
6507	8452
6513	6872
6513	7412
6513	23385
6519	23428
6541	51114
6541	57506
6541	653519
6542	7433
6542	10098
6542	11326
6542	27202
6542	65989
6546	7222
6546	7531
6548	6574
6548	8639
6548	9475
6548	11226
6548	23043
6548	27330
6548	65125
6548	79867
6565	51741
6565	115572
6566	6872
6566	7189
6566	8452
6566	8560
6566	10955
6567	9341
6567	58191
6574	6575
6575	84868
6575	163590
6585	84656
6591	7421
6591	9414
6591	23028
6594	8607
6594	55810
6594	149628
6595	6602
6595	6872
6595	6908
6595	7155
6595	8110
6595	8431
6595	8607
6595	10419
6595	10771
6595	22938
6595	23468
6595	25942
6595	55752
6602	7431
6602	8110
6602	9135
6602	11281
6602	22938
6602	23028
6602	23506
6602	27185
6602	51225
6602	57594
6602	159195
6606	6634
6606	6637
6606	7073
6606	7375
6606	7704
6606	8239
6606	8452
6606	8880
6606	9656
6606	9759
6606	9869
6606	9924
6606	9967
6606	10419
6606	11281
6606	22938
6606	23028
6606	23137
6606	23405
6606	25942
6606	26058
6606	27258
6606	50628
6606	51741
6606	54437
6606	55558
6606	79364
6606	116987
6606	153328
6606	159195
6606	171483
6611	6652
6611	84726
6634	6637
6634	6872
6634	7094
6634	7412
6634	8428
6634	8450
6634	8452
6634	8454
6634	9343
6634	9924
6634	9970
6634	10075
6634	10419
6634	10594
6634	11190
6634	22938
6634	23020
6634	23451
6634	23524
6634	27258
6634	51741
6634	57154
6637	8450
6637	8452
6637	8454
6637	9343
6637	9416
6637	9716
6637	9733
6637	10013
6637	10291
6637	10450
6637	10594
6637	22938
6637	23020
6637	23451
6637	24144
6637	27258
6637	50628
6637	55094
6637	60625
6641	7402
6641	81565
6647	6711
6647	6872
6647	7073
6647	8239
6647	10013
6647	23224
6647	25897
6647	51317
6647	57506
6647	63897
6652	23043
6654	6709
6654	6714
6654	7535
6654	9467
6654	9644
6654	10251
6654	10580
6654	23043
6654	29993
6654	51225
6654	51429
6654	79705
6654	112574
6654	115677
6660	91369
6660	115572
6667	6714
6667	6850
6667	6874
6667	6886
6667	6908
6667	7025
6667	7170
6667	7171
6667	7431
6667	7704
6667	7798
6667	8473
6667	8743
6667	8792
6667	8863
6667	8914
6667	9070
6667	9578
6667	9612
6667	9759
6667	10291
6667	23307
6667	23468
6667	25897
6667	25942
6667	29102
6667	30009
6667	30835
6667	54880
6667	55729
6678	7040
6678	7048
6678	7052
6678	7412
6688	6749
6688	6908
6688	7409
6688	7520
6688	25942
6709	6711
6709	6714
6709	6789
6709	7431
6709	8139
6709	8452
6709	8454
6709	8500
6709	8826
6709	9374
6709	9641
6709	9702
6709	9924
6709	10243
6709	11035
6709	22919
6709	22924
6709	22938
6709	23511
6709	27185
6709	55763
6709	57062
6709	57154
6709	79705
6709	84959
6709	254102
6711	7412
6711	7465
6711	8452
6711	8454
6711	8826
6711	8904
6711	9467
6711	9641
6711	9924
6711	11035
6711	22919
6711	22938
6711	23043
6711	23136
6711	23524
6711	27185
6711	29993
6711	55729
6711	57154
6711	79705
6711	84959
6711	157922
6714	6777
6714	6850
6714	7048
6714	7074
6714	7099
6714	7189
6714	7301
6714	7421
6714	7429
6714	7430
6714	7454
6714	7531
6714	8503
6714	8664
6714	8792
6714	8826
6714	8853
6714	8880
6714	9046
6714	9047
6714	9103
6714	9228
6714	9472
6714	9644
6714	9793
6714	9844
6714	9846
6714	9855
6714	9967
6714	9970
6714	10040
6714	10451
6714	10580
6714	10979
6714	11184
6714	22938
6714	23022
6714	23054
6714	23136
6714	23385
6714	23616
6714	28996
6714	29785
6714	50649
6714	50807
6714	51366
6714	51729
6714	51741
6714	55114
6714	55715
6714	56995
6714	57148
6714	57190
6714	57506
6714	60312
6714	64759
6714	64857
6714	64866
6714	79872
6714	80306
6714	81704
6714	81875
6714	84548
6714	84893
6714	90273
6714	90957
6714	115352
6714	139716
6714	158471
6714	285590
6714	100506658
6734	9922
6734	79867
6734	132884
6737	7332
6737	7375
6737	7704
6737	8139
6737	8202
6737	8454
6737	8648
6737	9924
6737	9991
6737	10419
6737	54778
6737	440738
6749	6830
6749	7412
6749	7508
6749	7520
6749	7812
6749	8454
6749	8914
6749	9991
6749	11198
6749	23385
6749	23451
6749	25885
6749	91754
6749	116840
6749	254225
6767	7189
6767	8904
6767	9641
6777	7010
6777	7412
6777	9612
6777	10040
6777	55683
6789	6801
6789	7431
6789	7520
6789	7531
6789	8607
6789	8826
6789	9770
6789	9793
6789	10075
6789	10788
6789	23020
6789	23085
6789	23299
6789	26524
6789	27131
6789	55811
6789	55917
6789	56922
6789	64087
6789	84254
6789	93663
6789	440738
6793	7430
6801	6872
6801	8428
6801	10693
6801	24144
6801	26577
6801	29015
6801	55422
6801	55729
6801	55763
6801	55917
6801	79026
6801	83992
6801	340527
6812	8447
6812	8676
6812	83706
6812	116441
6821	7702
6821	84656
6821	255394
6830	8560
6830	9656
6830	9702
6830	10049
6830	10426
6830	11190
6830	23468
6830	25885
6830	56254
6830	57599
6830	81488
6830	100820829
6850	6872
6850	6945
6850	7099
6850	7189
6850	7305
6850	7409
6850	7412
6850	7430
6850	7812
6850	8853
6850	9047
6850	9103
6850	9734
6850	9759
6850	9846
6850	10013
6850	10320
